QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g4266.t1	2085	Tropinone reductase homolog At5g06060 OS=Arabidopsis thaliana OX=3702 GN=At5g06060 PE=2 SV=1	sp|Q9LHT0|TRNHF_ARATH	264	251.906	1	54.954954954955	2.26774e-77	1357	2022	37	257	222
g4269.t1	909	Transmembrane protein 53-B OS=Xenopus laevis OX=8355 GN=tmem53-b PE=2 SV=1	sp|Q6DJC8|TM53B_XENLA	285	77.411	1	24.5967741935484	4.73348e-15	178	903	30	271	248
g4271.t1	1365	Dual specificity protein phosphatase PHS1 OS=Arabidopsis thaliana OX=3702 GN=PHS1 PE=1 SV=1	sp|Q75QN6|DPHS1_ARATH	929	112.079	1	32.129963898917	5.12174e-25	238	990	108	380	277
g4272.t1	4245	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	99.3673	1	27.8145695364238	1.71955e-19	2395	3270	449	732	302
g4273.t1	246	Ribosome-recycling factor OS=Synechococcus sp. (strain WH7803) OX=32051 GN=frr PE=3 SV=1	sp|A5GJE9|RRF_SYNPW	182	60.4622	1	45.5882352941176	8.95446e-12	52	243	115	182	68
g4274.t1	849	Ribosome-recycling factor OS=Trichodesmium erythraeum (strain IMS101) OX=203124 GN=frr PE=3 SV=1	sp|Q10Y49|RRF_TRIEI	182	107.071	1	39.4736842105263	3.81573e-27	340	795	8	113	152
g4275.t1	1128	U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1	sp|O43290|SNUT1_HUMAN	800	50.8322	1	31.1111111111111	1.63472e-05	43	573	112	281	180
g4277.t1	1821	Uridine kinase-like protein 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=UKL1 PE=1 SV=1	sp|Q9FKS0|UKL1_ARATH	486	509.99	1	59.5402298850575	1.57242e-175	511	1812	62	479	435
g4282.t1	3621	Protein NLP1 OS=Oryza sativa subsp. japonica OX=39947 GN=NLP1 PE=2 SV=1	sp|Q10S83|NLP1_ORYSJ	942	51.2174	1	53.3333333333333	7.14297e-05	571	699	631	675	45
g4284.t1	4068	Receptor-type guanylate cyclase gcy-12 OS=Caenorhabditis elegans OX=6239 GN=gcy-12 PE=1 SV=3	sp|Q19187|GCY12_CAEEL	1679	154.066	1	34.7368421052632	3.77348e-36	115	945	952	1204	285
g4287.t1	966	Uncharacterized protein R106 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R106 PE=4 SV=1	sp|Q5UPH8|YR106_MIMIV	421	88.1965	1	25.2396166134185	3.09023e-18	4	915	17	303	313
g4289.t1	1227	Probable anion transporter 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ANTR6 PE=2 SV=1	sp|Q3E9A0|ANTR6_ARATH	517	320.472	1	45.4545454545455	6.76054e-104	1	1221	114	512	407
g4290.t1	2619	LRR receptor kinase SERK2 OS=Oryza sativa subsp. japonica OX=39947 GN=SERK3 PE=2 SV=1	sp|Q67X31|SERK3_ORYSJ	616	50.8322	1	34.6774193548387	5.01047e-05	544	912	39	155	124
g4293.t1	1041	Protease Do-like 8, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=DEGP8 PE=1 SV=1	sp|Q9LU10|DEGP8_ARATH	448	276.174	1	55.0561797752809	1.88482e-88	226	1023	94	357	267
g4296.t1	273	Protein IMPACT OS=Bos taurus OX=9913 GN=IMPACT PE=2 SV=2	sp|A7YY45|IMPCT_BOVIN	318	68.5514	1	66.1290322580645	5.0933e-14	1	186	231	292	62
g4297.t1	459	50S ribosomal protein L18 OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=rplR PE=3 SV=1	sp|Q8DML7|RL18_THEEB	120	143.28	1	61.2068965517241	1.14362e-43	109	456	7	120	116
g4298.t1	1131	Aromatic aminotransferase ISS1 OS=Arabidopsis thaliana OX=3702 GN=ISS1 PE=1 SV=1	sp|Q9C969|ISS1_ARATH	394	238.424	1	39.8876404494382	4.10635e-74	49	1113	62	394	356
g4300.t1	2478	Histone-lysine N-methyltransferase ATX3 OS=Arabidopsis thaliana OX=3702 GN=ATX3 PE=2 SV=2	sp|Q9M364|ATX3_ARATH	1018	56.225	1	43.0769230769231	1.36097e-06	88	282	446	501	65
g4301.t1	4932	Protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=At2g20050/At2g20040 PE=2 SV=2	sp|Q9SL76|P2C19_ARATH	1094	320.857	1	48.7106017191977	1.42704e-89	19	1056	62	397	349
g4302.t1	750	Membrane steroid-binding protein 2 OS=Oryza sativa subsp. japonica OX=39947 GN=MSBP2 PE=2 SV=1	sp|Q9FVZ9|MSBP2_ORYSJ	265	92.8189	1	49.0196078431373	3.43005e-21	412	714	116	216	102
g4303.t1	1245	Ribosomal RNA small subunit methyltransferase OS=Arabidopsis thaliana OX=3702 GN=DIM1A PE=1 SV=1	sp|O22268|DIM1A_ARATH	353	359.762	1	72.6086956521739	1.81414e-121	157	846	28	257	230
g4304.t1	3372	TOG array regulator of axonemal microtubules protein 1 OS=Mus musculus OX=10090 GN=Togaram1 PE=1 SV=3	sp|Q6A070|TGRM1_MOUSE	1776	52.7582	1	26.4705882352941	2.61043e-05	2017	2424	1273	1401	136
g4305.t1	4635	ATPase family AAA domain-containing protein At1g05910 OS=Arabidopsis thaliana OX=3702 GN=At1g05910 PE=2 SV=1	sp|F4IAE9|Y1591_ARATH	1210	418.313	1	64.968152866242	9.49111e-123	1687	2628	367	680	314
g4310.t1	3453	Putative metallophosphoesterase At3g03305 OS=Arabidopsis thaliana OX=3702 GN=At3g03305 PE=2 SV=1	sp|Q0WVZ1|Y3330_ARATH	743	68.1662	1	39.4230769230769	3.65294e-10	142	447	61	162	104
g4313.t1	834	Transcription initiation factor IIF subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tfg2 PE=1 SV=1	sp|O94424|T2FB_SCHPO	307	73.1738	1	27.4725274725275	1.18463e-13	7	801	19	253	273
g4314.t1	576	Riboflavin biosynthesis protein PYRD, chloroplastic OS=Zea mays OX=4577 GN=PYRD PE=2 SV=1	sp|B6TRH4|RIBD_MAIZE	392	122.479	1	56.7073170731707	3.22486e-32	46	534	28	187	164
g4316.t1	303	Elongin-C OS=Rattus norvegicus OX=10116 GN=Eloc PE=1 SV=1	sp|P83941|ELOC_RAT	112	114.005	1	60.6382978723404	4.77983e-33	16	297	19	111	94
g4317.t1	1872	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase OS=Arabidopsis thaliana OX=3702 GN=ALG11 PE=1 SV=2	sp|Q9XEE9|ALG11_ARATH	463	210.69	1	47.3429951690821	4.73112e-60	112	729	33	239	207
g4318.t1	3735	Pentatricopeptide repeat-containing protein At5g39710 OS=Arabidopsis thaliana OX=3702 GN=EMB2745 PE=2 SV=1	sp|Q9FIX3|PP407_ARATH	747	88.9669	1	23.7209302325581	1.57575e-16	1	1188	196	574	430
g4319.t1	3429	Tubulin polyglutamylase ttll6 OS=Danio rerio OX=7955 GN=ttll6 PE=2 SV=1	sp|A8CVX7|TTLL6_DANRE	778	308.145	1	39.4088669950739	4.57633e-89	25	1242	54	404	406
g4320.t1	4224	Uridine 5'-monophosphate synthase OS=Arabidopsis thaliana OX=3702 GN=PYRE-F PE=2 SV=2	sp|Q42586|UMPS_ARATH	476	527.709	1	55.8333333333333	5.49371e-173	103	1536	4	470	480
g4321.t1	2613	RAP domain-containing protein, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=RAP PE=1 SV=1	sp|Q8VZE7|RAP_ARATH	671	106.686	1	25.4098360655738	2.14166e-22	1546	2598	323	666	366
g4322.t1	3705	Intraflagellar transport protein 122 homolog OS=Xenopus tropicalis OX=8364 GN=ift122 PE=2 SV=1	sp|A8WGF4|IF122_XENTR	1189	1254.2	1	51.6583747927032	0	1	3558	1	1184	1206
g4323.t1	2361	RAP domain-containing protein, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=AL1 PE=2 SV=1	sp|Q84MH1|RAP_ORYSJ	640	71.633	1	30.9278350515464	1.71941e-11	847	1419	284	471	194
g4325.t1	1086	Altered inheritance of mitochondria protein 32 OS=Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) OX=294746 GN=AIM32 PE=3 SV=2	sp|A5DK49|AIM32_PICGU	282	86.6557	1	44	4.62572e-18	787	1080	182	280	100
g4333.t1	495	Chromo domain-containing protein cec-1 OS=Caenorhabditis elegans OX=6239 GN=cec-1 PE=2 SV=1	sp|P34618|CEC1_CAEEL	304	52.373	1	42.1052631578947	2.39855e-07	262	432	8	59	57
g4334.t1	669	Geranylgeranyl transferase type-2 subunit beta 2 OS=Arabidopsis thaliana OX=3702 GN=RGTB2 PE=1 SV=1	sp|Q9LHL5|PGTB2_ARATH	317	202.601	1	50.9708737864078	2.51955e-63	49	666	5	207	206
g4338.t1	2298	General transcription and DNA repair factor IIH helicase subunit XPD OS=Arabidopsis thaliana OX=3702 GN=XPD PE=1 SV=1	sp|Q8W4M7|ERCC2_ARATH	758	1068.91	1	66.6666666666667	0	1	2223	1	743	744
g4339.t1	1809	Glycerol-3-phosphate dehydrogenase SDP6, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=SDP6 PE=1 SV=1	sp|Q9SS48|SDP6_ARATH	629	478.789	1	48.6678507992895	1.96942e-161	124	1785	55	612	563
g4341.t1	1998	Probable alpha-amylase 2 OS=Arabidopsis thaliana OX=3702 GN=AMY2 PE=2 SV=1	sp|Q8LFG1|AMY2_ARATH	413	438.343	1	50	8.8777e-148	802	1992	26	412	398
g4342.t1	1293	Metacaspase-1 OS=Arabidopsis thaliana OX=3702 GN=AMC1 PE=1 SV=1	sp|Q7XJE6|MCA1_ARATH	367	183.726	1	38.9655172413793	9.546e-53	376	1230	69	351	290
g4344.t1	726	Polyubiquitin (Fragment) OS=Acetabularia peniculus OX=35862 PE=3 SV=2	sp|P42739|UBIQP_ACEPE	423	54.299	1	27.0408163265306	2.52612e-07	1	483	42	229	196
g4345.t1	2031	Dynein regulatory complex protein 1 OS=Chlamydomonas reinhardtii OX=3055 GN=DRC1 PE=1 SV=1	sp|P0DL09|DRC1_CHLRE	698	810.831	1	66.235632183908	0	25	2028	6	698	696
g4346.t1	1857	Putative ATPase N2B OS=Haematobia irritans OX=7368 PE=2 SV=1	sp|P46441|N2B_HAEIR	464	109.383	1	35.8823529411765	3.99166e-24	1327	1821	314	456	170
g4349.t1	993	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PYRP2 PE=1 SV=1	sp|Q9LDD5|PYRP2_ARATH	373	79.337	1	26.431718061674	3.31105e-15	247	906	128	349	227
g4351.t1	1392	AP2-like ethylene-responsive transcription factor BBM OS=Arabidopsis thaliana OX=3702 GN=BBM PE=2 SV=2	sp|Q6PQQ4|BBM_ARATH	584	65.4698	1	33.5227272727273	4.60555e-10	289	780	241	394	176
g4355.t1	1317	Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris OX=35872 PE=2 SV=1	sp|Q40784|AAPC_CENCI	329	233.417	1	44.9056603773585	4.08762e-72	526	1299	47	309	265
g4356.t1	1686	Serine/threonine-protein kinase Nek4 OS=Mus musculus OX=10090 GN=Nek4 PE=1 SV=1	sp|Q9Z1J2|NEK4_MOUSE	792	274.248	1	44.9664429530201	2.03216e-81	1	888	1	292	298
g4358.t1	3834	Transcription factor MYB77 OS=Arabidopsis thaliana OX=3702 GN=MYB77 PE=1 SV=1	sp|Q9SN12|MYB77_ARATH	301	119.398	1	52.5252525252525	4.63059e-28	1573	1869	9	107	99
g4359.t1	1053	Uncharacterized RNA pseudouridine synthase Caur_0901 OS=Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl) OX=324602 GN=Caur_0901 PE=3 SV=2	sp|Q45826|Y901_CHLAA	316	84.3445	1	31.3807531380753	4.80566e-17	22	681	45	262	239
g4367.t1	1731	Procollagen galactosyltransferase 2 OS=Homo sapiens OX=9606 GN=COLGALT2 PE=1 SV=1	sp|Q8IYK4|GT252_HUMAN	626	53.9138	1	34.9056603773585	3.05453e-06	244	540	369	465	106
g4368.t1	2562	Putative helicase L207/L206 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L206 PE=4 SV=2	sp|Q5UQ22|YL207_MIMIV	960	398.667	1	31.2284730195178	2.81431e-123	31	2400	55	905	871
g4369.t1	3024	Calcium/calmodulin-dependent protein kinase type I OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cmk1 PE=1 SV=1	sp|Q9P7I2|KCC1_SCHPO	335	181.415	1	34.0501792114695	2.98157e-49	1516	2334	37	309	279
g4370.t1	1236	Calcium/calmodulin-dependent protein kinase type 1B OS=Rattus norvegicus OX=10116 GN=Pnck PE=1 SV=1	sp|O70150|KCC1B_RAT	343	175.637	1	37.5968992248062	5.34692e-50	430	1197	20	270	258
g4371.t1	1629	DEAD-box ATP-dependent RNA helicase 14 OS=Arabidopsis thaliana OX=3702 GN=RH14 PE=1 SV=2	sp|Q8H136|RH14_ARATH	619	374.015	1	50.5938242280285	1.48118e-121	268	1527	134	536	421
g4372.t1	600	Probable transmembrane ascorbate ferrireductase 2 OS=Arabidopsis thaliana OX=3702 GN=CYB561B PE=1 SV=1	sp|Q9SWS1|ACFR2_ARATH	230	81.6481	1	36.6197183098592	8.32895e-18	1	426	55	190	142
g4374.t1	657	Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0283291 PE=3 SV=1	sp|Q54RA4|Y3291_DICDI	363	217.624	1	49.3023255813954	9.90899e-69	10	621	150	358	215
g4375.t1	357	Probable 2-oxoglutarate-dependent dioxygenase At3g50210 OS=Arabidopsis thaliana OX=3702 GN=At3g50210 PE=2 SV=1	sp|Q84MB6|DIOX2_ARATH	332	83.9593	1	41.8181818181818	3.19566e-19	31	354	4	112	110
g4384.t1	1788	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	58.151	1	36.8421052631579	2.33128e-07	1510	1776	584	674	95
g4390.t1	1260	D-aspartate oxidase OS=Bos taurus OX=9913 GN=DDO PE=1 SV=2	sp|P31228|OXDD_BOVIN	341	221.476	1	39.1437308868502	1.36017e-67	292	1242	6	325	327
g4396.t1	3696	DNA-directed primase/polymerase protein OS=Mus musculus OX=10090 GN=Primpol PE=2 SV=1	sp|Q6P1E7|PRIPO_MOUSE	537	53.5286	1	38.5714285714286	1.01618e-05	2272	2481	58	124	70
g4398.t1	972	Deoxycytidylate deaminase OS=Pongo abelii OX=9601 GN=DCTD PE=2 SV=1	sp|Q5RC69|DCTD_PONAB	178	157.147	1	60.1503759398496	5.91562e-46	256	654	11	140	133
g4399.t1	3795	Uncharacterized protein C18H10.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC18H10.09 PE=4 SV=2	sp|O60140|YNS9_SCHPO	495	121.709	1	31.2236286919831	1.76444e-27	3007	3705	273	491	237
g4401.t1	615	U-box domain-containing protein 2 OS=Arabidopsis thaliana OX=3702 GN=PUB2 PE=2 SV=1	sp|Q5XEZ8|PUB2_ARATH	707	56.6102	1	50.8474576271186	3.21495e-08	142	318	542	599	59
g4404.t1	1062	Notchless protein homolog OS=Arabidopsis thaliana OX=3702 GN=NLE1 PE=2 SV=1	sp|Q9FLX9|NLE1_ARATH	473	467.233	1	62.2159090909091	5.55032e-163	4	1056	124	472	352
g4406.t1	702	Homologous-pairing protein 2 homolog OS=Arabidopsis thaliana OX=3702 GN=HOP2 PE=1 SV=1	sp|Q9FX64|HOP2_ARATH	226	113.235	1	34.0807174887892	1.48552e-29	4	672	8	224	223
g4407.t1	840	U-box domain-containing protein 13 OS=Arabidopsis thaliana OX=3702 GN=PUB13 PE=1 SV=1	sp|Q9SNC6|PUB13_ARATH	660	80.8777	1	39.2523364485981	6.7146e-16	151	789	354	559	214
g4410.t1	1098	Protein TIC 214 OS=Pinus koraiensis OX=88728 GN=TIC214 PE=3 SV=2	sp|Q85WU2|TI214_PINKO	2046	61.6178	1	30.5699481865285	5.86708e-09	442	1008	275	450	193
g4414.t1	1500	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	88.1965	1	30.2325581395349	5.01966e-17	1	627	530	730	215
g4420.t1	564	Carotene biosynthesis-related protein CBR, chloroplastic OS=Dunaliella salina OX=3046 GN=CBR PE=1 SV=1	sp|P27516|CBR_DUNSA	172	59.6918	1	38.3928571428571	3.03446e-10	226	561	78	172	112
g4421.t1	1500	Carotene biosynthesis-related protein CBR, chloroplastic OS=Dunaliella salina OX=3046 GN=CBR PE=1 SV=1	sp|P27516|CBR_DUNSA	172	59.6918	1	38.3928571428571	3.2427e-09	226	561	78	172	112
g4422.t1	564	Carotene biosynthesis-related protein CBR, chloroplastic OS=Dunaliella salina OX=3046 GN=CBR PE=1 SV=1	sp|P27516|CBR_DUNSA	172	59.3066	1	38.3928571428571	3.80279e-10	226	561	78	172	112
g4423.t1	1662	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	94.7449	1	30.316742081448	7.81716e-19	379	1023	526	732	221
g4426.t1	2355	Inorganic pyrophosphatase TTM1 OS=Arabidopsis thaliana OX=3702 GN=TTM1 PE=1 SV=1	sp|Q9C9B9|TTM1_ARATH	643	431.024	1	58.2857142857143	3.23755e-140	31	1074	13	353	350
g4430.t1	843	Mitochondrial outer membrane protein porin 5 OS=Oryza sativa subsp. japonica OX=39947 GN=VDAC5 PE=2 SV=1	sp|Q84P97|VDAC5_ORYSJ	277	108.997	1	31.5789473684211	7.66541e-27	10	837	9	275	285
g4431.t1	2100	Probable L-ascorbate peroxidase 4, peroxisomal OS=Oryza sativa subsp. japonica OX=39947 GN=APX4 PE=2 SV=1	sp|Q6ZJJ1|APX4_ORYSJ	291	74.3294	1	33.4821428571429	3.42092e-13	643	1311	35	243	224
g4433.t1	4062	Lysophospholipase NTE1 OS=Coccidioides immitis (strain RS) OX=246410 GN=NTE1 PE=3 SV=3	sp|Q1DLC7|NTE1_COCIM	1575	56.225	1	28.169014084507	2.42738e-06	919	1326	881	1014	142
g4436.t1	3408	Ankyrin repeat domain-containing protein 42 OS=Mus musculus OX=10090 GN=Ankrd42 PE=1 SV=1	sp|Q3V096|ANR42_MOUSE	527	50.447	1	27.3255813953488	8.41204e-05	82	540	32	186	172
g4437.t1	2295	Serine/threonine-protein kinase SRPK OS=Physarum polycephalum OX=5791 PE=1 SV=1	sp|Q45FA5|SRPK_PHYPO	426	209.534	1	59.0643274853801	6.12345e-59	1057	1566	258	426	171
g4440.t1	310	Probable serine/threonine-protein kinase WNK5 OS=Arabidopsis thaliana OX=3702 GN=WNK5 PE=1 SV=2	sp|Q9SCU5|WNK5_ARATH	549	135.576	1	71.1111111111111	1.47072e-37	2	271	155	244	90
g4442.t1	2058	DDB1- and CUL4-associated factor 8 OS=Mus musculus OX=10090 GN=Dcaf8 PE=1 SV=1	sp|Q8N7N5|DCAF8_MOUSE	591	187.578	1	37.8737541528239	5.26504e-50	19	915	151	409	301
g4444.t1	1302	Probable UDP-arabinopyranose mutase 1 OS=Solanum tuberosum OX=4113 GN=UPTG1 PE=1 SV=2	sp|Q9SC19|RGP1_SOLTU	365	325.094	1	49.0740740740741	2.11159e-107	331	1287	21	338	324
g4447.t1	1824	Intraflagellar transport protein 56 OS=Chlamydomonas reinhardtii OX=3055 GN=DYF13 PE=1 SV=1	sp|A8JA42|IFT56_CHLRE	555	785.793	1	71.505376344086	0	1	1668	1	555	558
g4448.t1	2862	Coatomer subunit beta-2 OS=Arabidopsis thaliana OX=3702 GN=At4g31490 PE=2 SV=2	sp|Q9SV20|COPB2_ARATH	948	1087.79	1	61.8296529968454	0	16	2856	2	946	951
g4449.t1	2139	Histone-lysine N-methyltransferase ATX3 OS=Arabidopsis thaliana OX=3702 GN=ATX3 PE=2 SV=2	sp|Q9M364|ATX3_ARATH	1018	53.9138	1	44.4444444444444	5.14188e-06	217	405	448	500	63
g4451.t1	402	RNA-binding protein Y14A OS=Oryza sativa subsp. japonica OX=39947 GN=Y14A PE=1 SV=1	sp|B7FAL5|Y14A_ORYSJ	204	147.517	1	55.7251908396947	1.48538e-44	22	399	56	186	131
g4452.t1	2313	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=MCCA PE=2 SV=2	sp|Q2QMG2|MCCA_ORYSJ	737	466.077	1	53.9583333333333	1.11233e-152	40	1479	39	489	480
g4454.t1	1650	Serine decarboxylase OS=Arabidopsis thaliana OX=3702 GN=SDC PE=1 SV=1	sp|Q9MA74|SDC1_ARATH	482	565.459	1	69.7050938337802	0	424	1542	83	454	373
g4455.t1	579	Thiamine pyrophosphokinase 1 OS=Arabidopsis thaliana OX=3702 GN=TPK1 PE=2 SV=1	sp|B9DGU7|TPK1_ARATH	267	57.3806	1	33.3333333333333	6.38559e-09	274	561	23	92	96
g4460.t1	1038	Mannosyl phosphorylinositol ceramide synthase SUR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUR1 PE=1 SV=1	sp|P33300|SUR1_YEAST	382	80.8777	1	31.8518518518519	1.03002e-15	316	717	55	187	135
g4461.t1	1569	WD repeat-containing protein 90 OS=Xenopus tropicalis OX=8364 GN=wdr90 PE=2 SV=1	sp|A0JP70|WDR90_XENTR	1848	76.6406	1	19.7916666666667	2.86397e-13	361	1464	1487	1847	384
g4464.t1	1194	Internalin-A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	sp|G2K3G6|INLA_LISM4	800	56.225	1	30.1204819277108	3.04004e-07	466	963	150	303	166
g4465.t1	1758	5'-nucleotidase OS=Bos taurus OX=9913 GN=NT5E PE=1 SV=2	sp|Q05927|5NTD_BOVIN	574	251.906	1	35.9408033826639	1.08194e-74	88	1479	25	472	473
g4466.t1	1962	Glutamate 5-kinase OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=proB PE=3 SV=1	sp|Q5N0T0|PROB_SYNP6	370	208.764	1	51.6431924882629	4.77471e-60	55	693	44	255	213
g4468.t1	285	Glycerol-3-phosphate acyltransferase 9 OS=Arabidopsis thaliana OX=3702 GN=GPAT9 PE=1 SV=1	sp|Q8GWG0|GPAT9_ARATH	376	82.8037	1	50	5.74331e-19	1	234	299	373	78
g4470.t1	231	Glycerol-3-phosphate acyltransferase 9 OS=Arabidopsis thaliana OX=3702 GN=GPAT9 PE=1 SV=1	sp|Q8GWG0|GPAT9_ARATH	376	54.6842	1	38.1578947368421	3.31735e-09	4	228	65	140	76
g4471.t1	3642	Protein-tyrosine-phosphatase MKP1 OS=Arabidopsis thaliana OX=3702 GN=MKP1 PE=1 SV=1	sp|Q9C5S1|MKP1_ARATH	784	224.557	1	45.3389830508475	7.76558e-60	94	762	123	351	236
g4473.t1	2514	1,4-alpha-glucan-branching enzyme 2-1, chloroplastic/amyloplastic OS=Arabidopsis thaliana OX=3702 GN=SBE2.1 PE=1 SV=1	sp|O23647|GLGB1_ARATH	858	858.596	1	59.8278335724534	0	322	2406	153	830	697
g4475.t1	411	Ethylene-responsive transcription factor ERN1 OS=Lotus japonicus OX=34305 GN=ERN1 PE=2 SV=1	sp|A0A1X9PY88|ERN1_LOTJA	269	49.2914	1	31.8181818181818	1.49597e-06	94	357	16	102	88
g4476.t1	1296	Protein RTF2 homolog OS=Bos taurus OX=9913 GN=RTFDC1 PE=2 SV=1	sp|Q0VCR1|RTF2_BOVIN	299	101.679	1	35.672514619883	6.31686e-23	304	801	19	189	171
g4478.t1	3066	G8 domain-containing protein DDB_G0278975 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0278975 PE=3 SV=1	sp|Q54XG9|Y7897_DICDI	1415	67.781	1	35.036496350365	5.03157e-10	1	396	1286	1413	137
g4480.t1	534	Ethylene-responsive transcription factor CRF4 OS=Arabidopsis thaliana OX=3702 GN=CRF4 PE=1 SV=2	sp|Q9SUE3|CRF4_ARATH	335	51.6026	1	39.344262295082	5.74861e-07	121	303	114	173	61
g4481.t1	918	Phytochrome-associated serine/threonine-protein phosphatase 1 OS=Arabidopsis thaliana OX=3702 GN=FYPP1 PE=1 SV=1	sp|Q9SX52|FYPP1_ARATH	303	538.495	1	81.1258278145695	0	7	912	1	302	302
g4482.t1	1254	Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1	sp|P14381|YTX2_XENLA	1308	97.8265	1	31.0502283105023	1.94526e-20	37	681	524	730	219
g4483.t1	495	Ethylene-responsive transcription factor WIN1 OS=Arabidopsis thaliana OX=3702 GN=WIN1 PE=2 SV=1	sp|Q9XI33|WIN1_ARATH	199	48.9062	1	41.3793103448276	2.64576e-06	139	312	7	63	58
g4485.t1	1368	Dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LTA2 PE=2 SV=1	sp|Q9SQI8|ODP24_ARATH	480	322.013	1	55.7324840764331	2.70619e-104	430	1359	180	478	314
g4486.t1	270	37S ribosomal protein MRP17, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrp17 PE=3 SV=2	sp|Q9UT82|RT06_SCHPO	111	52.7582	1	29.1139240506329	2.87288e-09	7	243	30	108	79
g4487.t1	192	Centrosomal protein of 164 kDa OS=Homo sapiens OX=9606 GN=CEP164 PE=1 SV=3	sp|Q9UPV0|CE164_HUMAN	1460	66.6254	1	53.7037037037037	1.03632e-13	16	177	11	64	54
g4489.t1	777	40S ribosomal protein S3a OS=Chlamydomonas reinhardtii OX=3055 GN=CHLREDRAFT_168484 PE=3 SV=1	sp|A8HS48|RS3A_CHLRE	259	400.208	1	81.858407079646	2.24129e-141	58	735	20	245	226
g4490.t1	1176	Squalene methyltransferase 1 OS=Botryococcus braunii OX=38881 GN=TMT-1 PE=1 SV=1	sp|H2E7T5|SQMT1_BOTBR	378	323.553	1	52.2033898305085	3.24942e-107	274	1152	83	377	295
g4492.t1	4461	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	sp|P10978|POLX_TOBAC	1328	575.089	1	35.1794871794872	2.01776e-179	1585	4452	378	1325	975
g4493.t1	2250	Leishmanolysin-like peptidase OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=GA17800 PE=3 SV=1	sp|Q29AK2|LMLN_DROPS	684	140.198	1	32.8173374613003	3.17589e-33	589	1419	163	481	323
g4494.t1	534	Ankyrin repeat domain-containing protein 50 OS=Homo sapiens OX=9606 GN=ANKRD50 PE=1 SV=4	sp|Q9ULJ7|ANR50_HUMAN	1429	45.8246	1	38.3561643835616	8.87379e-05	133	351	1014	1080	73
g4496.t1	1608	E3 ubiquitin-protein ligase FANCL OS=Homo sapiens OX=9606 GN=FANCL PE=1 SV=2	sp|Q9NW38|FANCL_HUMAN	375	108.227	1	29.6	2.40401e-24	847	1596	181	369	250
