QueryAcc	Query_Length	HitDescription	HitName	HItLength	HitBits	HSP_rank	%ID	eValue	Query_Start	Query_End	Hit_start	Hit_end	HSP_length
g4498.t1	2574	hypothetical protein CEUSTIGMA_g11611.t1 [Chlamydomonas eustigma]	gi|1238987081|dbj|GAX84188.1|	908	906.746	1	70.6840390879479	0	7	1848	7	616	614
g4499.t1	1134	volvoxopsin-5, sensory rhodopsin with histidine kinase domain [Volvox carteri f. nagariensis] >gi|300259981|gb|EFJ44204.1| volvoxopsin-5, sensory rhodopsin with histidine kinase domain [Volvox carteri f. nagariensis]	gi|302846523|ref|XP_002954798.1|	1238	257.299	1	55.241935483871	5.37051e-73	1	585	310	557	248
g4501.t1	393	hypothetical protein CEUSTIGMA_g8429.t1 [Chlamydomonas eustigma]	gi|1238990307|dbj|GAX80994.1|	125	118.627	1	75	8.39287e-32	124	387	37	124	88
g4505.t1	984	hypothetical protein CEUSTIGMA_g3300.t1 [Chlamydomonas eustigma]	gi|1238995457|dbj|GAX75857.1|	282	186.422	1	63.3802816901408	2.14548e-53	475	900	108	243	142
g4507.t1	3330	hypothetical protein CEUSTIGMA_g12913.t1 [Chlamydomonas eustigma]	gi|1238985707|dbj|GAX85497.1|	837	752.666	1	62.0637329286798	0	1222	3192	130	783	659
g4508.t1	801	hypothetical protein SARC_02439 [Sphaeroforma arctica JP610] >gi|906956929|gb|KNC85381.1| hypothetical protein SARC_02439 [Sphaeroforma arctica JP610]	gi|929768700|ref|XP_014159283.1|	665	65.855	1	27.3170731707317	1.88601e-08	136	735	287	482	205
g4509.t1	4656	hypothetical protein CEUSTIGMA_g4083.t1 [Chlamydomonas eustigma]	gi|1238994864|dbj|GAX76637.1|	977	393.275	1	48.2439926062847	2.97819e-113	2992	4518	404	934	541
g4510.t1	1926	hypothetical protein CEUSTIGMA_g8440.t1 [Chlamydomonas eustigma]	gi|1238990318|dbj|GAX81005.1|	759	842.417	1	66.0990712074303	0	1	1866	20	660	646
g4511.t1	1248	hypothetical protein CEUSTIGMA_g7920.t1 [Chlamydomonas eustigma]	gi|1238990775|dbj|GAX80482.1|	344	402.519	1	62.0689655172414	6.79619e-136	1	1038	1	344	348
g4512.t1	297	hypothetical protein VOLCADRAFT_65399 [Volvox carteri f. nagariensis] >gi|300259693|gb|EFJ43918.1| hypothetical protein VOLCADRAFT_65399 [Volvox carteri f. nagariensis]	gi|302846789|ref|XP_002954930.1|	391	185.652	1	91.3978494623656	2.28338e-55	1	279	292	384	93
g4514.t1	1257	putative thioredoxin reductase, partial [Arabidopsis thaliana]	gi|110741056|dbj|BAE98622.1|	357	409.068	1	63.1578947368421	3.17796e-138	94	1053	29	349	323
g4515.t1	1203	hypothetical protein H257_04070 [Aphanomyces astaci] >gi|574117834|gb|ETV83315.1| hypothetical protein H257_04070 [Aphanomyces astaci]	gi|698787426|ref|XP_009826745.1|	441	122.479	1	33.2247557003257	3.69543e-27	10	843	117	394	307
g4516.t1	1176	hypothetical protein CHLNCDRAFT_143501 [Chlorella variabilis] >gi|307108912|gb|EFN57151.1| hypothetical protein CHLNCDRAFT_143501 [Chlorella variabilis]	gi|552836941|ref|XP_005849253.1|	356	296.204	1	60.0790513833992	2.00688e-94	157	903	80	330	253
g4517.t1	1104	RING finger protein [Tetrabaena socialis]	gi|1331350816|gb|PNH12443.1|	341	356.295	1	58.9285714285714	1.56985e-118	88	888	1	280	280
g4518.t1	1794	hypothetical protein CEUSTIGMA_g11012.t1 [Chlamydomonas eustigma]	gi|1238987669|dbj|GAX83587.1|	882	93.2041	1	32.0557491289199	5.92541e-16	13	849	25	271	287
g4519.t1	651	hypothetical protein CEUSTIGMA_g2387.t1 [Chlamydomonas eustigma]	gi|1238996208|dbj|GAX74941.1|	244	319.701	1	67.3170731707317	5.66613e-108	19	633	6	210	205
g4520.t1	2147	hypothetical protein CEUSTIGMA_g2388.t1 [Chlamydomonas eustigma]	gi|1238996209|dbj|GAX74942.1|	1129	416.772	1	55.7457212713936	9.0314e-128	1057	2142	393	787	409
g4521.t1	4950	hypothetical protein CEUSTIGMA_g1942.t1 [Chlamydomonas eustigma]	gi|1238997046|dbj|GAX74493.1|	1039	777.319	1	48.4581497797357	0	262	2649	86	974	908
g4522.t1	324	hypothetical protein CEUSTIGMA_g1938.t1 [Chlamydomonas eustigma]	gi|1238997042|dbj|GAX74489.1|	102	95.5153	1	56.8181818181818	2.35917e-23	16	279	5	92	88
g4523.t1	1302	hypothetical protein CEUSTIGMA_g1935.t1 [Chlamydomonas eustigma]	gi|1238997039|dbj|GAX74486.1|	417	122.094	1	74.025974025974	5.72905e-27	19	249	6	82	77
g4524.t1	1131	ice-binding protein isoform 3 [Chlamydomonas raudensis]	gi|443427277|gb|AGC91916.1|	375	555.058	1	90.9574468085106	0	1	1128	1	375	376
g4525.t1	3831	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	178.718	1	46.6666666666667	1.02682e-44	2485	3294	52	311	270
g4526.t1	855	hypothetical protein CEUSTIGMA_g1927.t1 [Chlamydomonas eustigma]	gi|1238997031|dbj|GAX74478.1|	328	412.92	1	73.6641221374046	2.03988e-142	58	840	41	302	262
g4527.t1	930	hypothetical protein CEUSTIGMA_g1926.t1 [Chlamydomonas eustigma]	gi|1238997030|dbj|GAX74477.1|	320	315.079	1	56.2962962962963	1.52597e-103	118	927	51	320	270
g4528.t1	1566	hypothetical protein GPECTOR_2g1011 [Gonium pectorale]	gi|1004147489|gb|KXZ55462.1|	487	503.827	1	65.8415841584158	6.42429e-172	31	1206	32	435	404
g4529.t1	1374	hypothetical protein CEUSTIGMA_g1931.t1 [Chlamydomonas eustigma]	gi|1238997035|dbj|GAX74482.1|	485	512.301	1	56.8927789934354	2.32464e-176	25	1308	28	481	457
g4530.t1	1659	hypothetical protein CEUSTIGMA_g1932.t1 [Chlamydomonas eustigma]	gi|1238997036|dbj|GAX74483.1|	597	833.173	1	81.1023622047244	0	139	1656	94	597	508
g4531.t1	2352	hypothetical protein CEUSTIGMA_g8360.t1 [Chlamydomonas eustigma]	gi|1238990397|dbj|GAX80925.1|	1191	137.887	1	53.2258064516129	1.84059e-29	412	783	717	803	124
g4532.t1	1737	hypothetical protein CEUSTIGMA_g8360.t1 [Chlamydomonas eustigma]	gi|1238990397|dbj|GAX80925.1|	1191	550.821	1	68.2464454976303	1.87884e-180	442	1704	105	514	422
g4533.t1	1236	hypothetical protein CEUSTIGMA_g8363.t1 [Chlamydomonas eustigma]	gi|1238990400|dbj|GAX80928.1|	387	127.487	1	35.4838709677419	3.16153e-29	28	909	33	289	310
g4534.t1	1275	hypothetical protein CHLRE_13g574200v5 [Chlamydomonas reinhardtii]	gi|1335039207|gb|PNW73823.1|	672	357.066	1	56.3049853372434	1.21058e-113	22	1035	273	612	341
g4535.t1	3609	hypothetical protein CEUSTIGMA_g8364.t1 [Chlamydomonas eustigma]	gi|1238990401|dbj|GAX80929.1|	1334	182.956	1	38.6486486486486	7.6064e-43	2563	3576	971	1333	370
g4536.t1	3522	hypothetical protein CEUSTIGMA_g1933.t1 [Chlamydomonas eustigma]	gi|1238997037|dbj|GAX74484.1|	1116	275.789	1	66.1616161616162	5.49325e-73	10	594	589	786	198
g4537.t1	273	NADH:ubiquinone oxidoreductase 8 kDa subunit [Volvox carteri f. nagariensis] >gi|300267325|gb|EFJ51509.1| NADH:ubiquinone oxidoreductase 8 kDa subunit [Volvox carteri f. nagariensis]	gi|302831792|ref|XP_002947461.1|	65	85.5001	1	61.9047619047619	4.53902e-20	1	189	1	63	63
g4538.t1	3912	hypothetical protein CEUSTIGMA_g5384.t1 [Chlamydomonas eustigma]	gi|1238993431|dbj|GAX77942.1|	1225	70.0922	1	34.6368715083799	3.77105e-08	553	1086	45	217	179
g4539.t1	207	hypothetical protein GPECTOR_36g60 [Gonium pectorale]	gi|1004139329|gb|KXZ47336.1|	442	62.7734	1	53.7313432835821	8.72309e-10	1	201	72	135	67
g4540.t1	1743	hypothetical protein CEUSTIGMA_g8353.t1 [Chlamydomonas eustigma]	gi|1238990390|dbj|GAX80918.1|	619	660.988	1	59.7495527728086	0	76	1728	65	617	559
g4541.t1	4209	hypothetical protein CEUSTIGMA_g8357.t1 [Chlamydomonas eustigma]	gi|1238990394|dbj|GAX80922.1|	1172	385.571	1	59.0529247910863	1.26245e-109	2398	3429	547	888	359
g4543.t1	1956	hypothetical protein CEUSTIGMA_g8370.t1 [Chlamydomonas eustigma]	gi|1238990407|dbj|GAX80935.1|	364	427.557	1	75.7352941176471	4.59192e-142	1150	1953	93	364	272
g4544.t1	327	hypothetical protein CEUSTIGMA_g8372.t1 [Chlamydomonas eustigma]	gi|1238990409|dbj|GAX80937.1|	108	164.081	1	71.2962962962963	2.2917e-50	1	324	1	108	108
g4545.t1	3906	hypothetical protein CEUSTIGMA_g8374.t1 [Chlamydomonas eustigma]	gi|1238990411|dbj|GAX80939.1|	1218	534.258	1	68.3760683760684	1.37179e-164	2623	3675	840	1190	351
g4548.t1	444	hypothetical protein CEUSTIGMA_g9113.t1 [Chlamydomonas eustigma]	gi|1238989584|dbj|GAX81685.1|	301	100.138	1	42.7536231884058	1.57732e-22	28	438	19	153	138
g4549.t1	630	hypothetical protein CEUSTIGMA_g3693.t1 [Chlamydomonas eustigma]	gi|1238995106|dbj|GAX76249.1|	471	100.523	1	35.0961538461538	5.15383e-21	4	624	221	428	208
g4550.t1	252	hypothetical protein GPECTOR_73g640 [Gonium pectorale]	gi|1004136075|gb|KXZ44119.1|	269	54.6842	1	41.3333333333333	9.50441e-07	4	228	193	267	75
g4551.t1	1095	hypothetical protein CEUSTIGMA_g2981.t1 [Chlamydomonas eustigma]	gi|1238996008|dbj|GAX75538.1|	352	178.333	1	38.5382059800665	4.17189e-49	202	1074	54	345	301
g4552.t1	2688	hypothetical protein jhhlp_005426 [Lomentospora prolificans]	gi|1315198633|gb|PKS08150.1|	622	134.42	1	31.9354838709677	8.71065e-29	436	1362	110	373	310
g4553.t1	1332	hypothetical protein CEUSTIGMA_g1216.t1 [Chlamydomonas eustigma]	gi|1238997331|dbj|GAX73765.1|	459	82.4185	1	46.5648854961832	3.86735e-13	379	765	40	167	131
g4554.t1	873	hypothetical protein SARC_02439 [Sphaeroforma arctica JP610] >gi|906956929|gb|KNC85381.1| hypothetical protein SARC_02439 [Sphaeroforma arctica JP610]	gi|929768700|ref|XP_014159283.1|	665	134.806	1	33.9285714285714	8.13022e-32	7	819	340	605	280
g4555.t1	3078	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	160.999	1	49.2753623188406	8.49058e-39	2008	2628	52	252	207
g4556.t1	2136	methionine synthase reductase [Raphidocelis subcapitata]	gi|1393703728|dbj|GBF92178.1|	761	481.485	1	46.4566929133858	1.26087e-156	13	2130	17	759	762
g4558.t1	2211	hypothetical protein CEUSTIGMA_g2983.t1 [Chlamydomonas eustigma]	gi|1238996010|dbj|GAX75540.1|	734	1060.06	1	80.0955414012739	0	196	2079	75	696	628
g4559.t1	3321	hypothetical protein CEUSTIGMA_g2982.t1 [Chlamydomonas eustigma]	gi|1238996009|dbj|GAX75539.1|	706	578.556	1	55.1724137931034	0	1204	3015	103	686	609
g4562.t1	345	hypothetical protein SARC_02439 [Sphaeroforma arctica JP610] >gi|906956929|gb|KNC85381.1| hypothetical protein SARC_02439 [Sphaeroforma arctica JP610]	gi|929768700|ref|XP_014159283.1|	665	51.2174	1	29.2929292929293	5.65716e-05	13	297	339	437	99
g4565.t1	465	phistone H2A-like [Raphidocelis subcapitata] >gi|1393699267|dbj|GBF96746.1| histone H2A-like [Raphidocelis subcapitata]	gi|1393696093|dbj|GBF99790.1|	142	213.001	1	95.4545454545455	1.78428e-68	91	420	28	137	110
g4569.t1	3765	hypothetical protein BRAFLDRAFT_168604 [Branchiostoma floridae] >gi|229299052|gb|EEN69674.1| hypothetical protein BRAFLDRAFT_168604, partial [Branchiostoma floridae]	gi|260837345|ref|XP_002613665.1|	253	115.931	1	30.8641975308642	7.80484e-25	1090	1812	12	225	243
g4572.t1	231	deoxynucleoside triphosphate triphosphohydrolase SAMHD1 homolog [Morus notabilis]	gi|1350264512|ref|XP_024023874.1|	396	63.5438	1	47.0588235294118	7.83832e-10	13	216	315	379	68
g4573.t1	768	hypothetical protein AURANDRAFT_71342 [Aureococcus anophagefferens] >gi|323453894|gb|EGB09765.1| hypothetical protein AURANDRAFT_71342 [Aureococcus anophagefferens]	gi|676385049|ref|XP_009035803.1|	618	61.2326	1	32.3529411764706	5.82022e-07	451	756	513	613	102
g4574.t1	1878	hypothetical protein KFL_000560400 [Klebsormidium nitens]	gi|971517695|dbj|GAQ80551.1|	431	172.17	1	29.7766749379653	1.18363e-43	4	1197	54	401	403
g4576.t1	597	hypothetical protein CEUSTIGMA_g7801.t1 [Chlamydomonas eustigma]	gi|1238990993|dbj|GAX80362.1|	146	187.578	1	62.7737226277372	1.60412e-57	181	582	3	139	137
g4577.t1	543	hypothetical protein Rsub_04624 [Raphidocelis subcapitata]	gi|1393703606|dbj|GBF92520.1|	413	58.9214	1	38.5416666666667	6.42467e-07	244	519	81	161	96
g4578.t1	705	hypothetical protein CEUSTIGMA_g9928.t1 [Chlamydomonas eustigma]	gi|1238988828|dbj|GAX82501.1|	541	190.66	1	45.6896551724138	9.85084e-54	1	693	316	538	232
g4579.t1	705	hypothetical protein CEUSTIGMA_g4028.t1 [Chlamydomonas eustigma]	gi|1238994809|dbj|GAX76582.1|	295	81.6481	1	36.1702127659575	1.23039e-14	37	456	26	161	141
g4580.t1	312	MATH domain and coiled-coil domain-containing protein At3g58270-like isoform X1 [Olea europaea var. sylvestris]	gi|1279026049|ref|XP_022872227.1|	382	57.7658	1	36.9047619047619	1.75218e-07	73	309	15	94	84
g4581.t1	4443	hypothetical protein CEUSTIGMA_g7800.t1 [Chlamydomonas eustigma]	gi|1238990992|dbj|GAX80361.1|	1465	691.419	1	52.8160200250313	0	2101	4383	682	1462	799
g4582.t1	1806	hypothetical protein A3860_15455 [Niastella vici]	gi|1172829666|gb|OQP65984.1|	224	197.593	1	42.0512820512821	1.37071e-55	1146	1730	8	202	195
g4584.t1	1311	hypothetical protein CEUSTIGMA_g1453.t1 [Chlamydomonas eustigma]	gi|1238997569|dbj|GAX74003.1|	431	629.402	1	71.4975845410628	0	58	1299	19	429	414
g4585.t1	2151	hypothetical protein CEUSTIGMA_g1454.t1 [Chlamydomonas eustigma]	gi|1238997570|dbj|GAX74004.1|	731	426.017	1	55.6962025316456	1.50848e-135	940	2115	332	718	395
g4586.t1	1011	hypothetical protein CEUSTIGMA_g1450.t1 [Chlamydomonas eustigma]	gi|1238997566|dbj|GAX74000.1|	289	270.396	1	58.3673469387755	5.71877e-86	118	846	33	272	245
g4587.t1	2559	hypothetical protein CEUSTIGMA_g1449.t1 [Chlamydomonas eustigma]	gi|1238997565|dbj|GAX73999.1|	1401	254.603	1	51.1254019292604	6.78711e-67	1201	2133	323	625	311
g4590.t1	3372	hypothetical protein CEUSTIGMA_g368.t1 [Chlamydomonas eustigma]	gi|1238998770|dbj|GAX72913.1|	868	489.189	1	76.3406940063091	2.67981e-153	82	1032	13	329	317
g4592.t1	1350	hypothetical protein CEUSTIGMA_g11141.t1 [Chlamydomonas eustigma]	gi|1238987570|dbj|GAX83716.1|	293	90.8929	1	50.561797752809	1.15791e-16	322	588	74	160	89
g4593.t1	984	Protein ABSCISIC ACID-INSENSITIVE 5 [Tetrabaena socialis]	gi|1331338153|gb|PNH00885.1|	326	82.4185	1	49.4949494949495	4.79361e-14	19	270	3	96	99
g4594.t1	2115	hypothetical protein CEUSTIGMA_g375.t1 [Chlamydomonas eustigma]	gi|1238998777|dbj|GAX72920.1|	715	445.277	1	74.0963855421687	2.30786e-143	1	978	82	412	332
g4595.t1	882	hypothetical protein CEUSTIGMA_g76.t1 [Chlamydomonas eustigma]	gi|1238998477|dbj|GAX72620.1|	3798	133.65	1	32.0557491289199	4.04097e-31	7	840	30	304	287
g4596.t1	10731	hypothetical protein CEUSTIGMA_g76.t1 [Chlamydomonas eustigma]	gi|1238998477|dbj|GAX72620.1|	3798	692.189	1	46.2845010615711	0	7957	10728	2884	3798	942
g4598.t1	1311	hypothetical protein CEUSTIGMA_g6599.t1 [Chlamydomonas eustigma]	gi|1238992244|dbj|GAX79159.1|	1008	112.849	1	29.5138888888889	7.07434e-23	7	804	167	452	288
g4599.t1	1464	hypothetical protein CEUSTIGMA_g13055.t1 [Chlamydomonas eustigma]	gi|1238985557|dbj|GAX85640.1|	485	543.888	1	61.822125813449	0	82	1452	27	481	461
g4600.t1	834	hypothetical protein CEUSTIGMA_g12161.t1 [Chlamydomonas eustigma]	gi|1238986503|dbj|GAX84739.1|	619	398.282	1	76.4925373134328	1.27301e-132	7	804	117	384	268
g4602.t1	591	hypothetical protein CEUSTIGMA_g5742.t1 [Chlamydomonas eustigma]	gi|1238993042|dbj|GAX78300.1|	411	174.096	1	63.4615384615385	4.44112e-49	28	495	24	174	156
g4603.t1	912	hypothetical protein CEUSTIGMA_g5743.t1 [Chlamydomonas eustigma]	gi|1238993043|dbj|GAX78301.1|	343	68.1662	1	32.2147651006711	3.44948e-09	457	879	190	334	149
g4604.t1	1137	hypothetical protein CEUSTIGMA_g5124.t1 [Chlamydomonas eustigma]	gi|1238993691|dbj|GAX77681.1|	451	515.383	1	71.0601719197708	2.27715e-179	67	1113	27	371	349
g4605.t1	636	hypothetical protein CEUSTIGMA_g5128.t1 [Chlamydomonas eustigma]	gi|1238993695|dbj|GAX77685.1|	218	156.377	1	60.8187134502924	4.06492e-44	124	633	47	217	171
g4606.t1	4059	hypothetical protein CEUSTIGMA_g7113.t1 [Chlamydomonas eustigma]	gi|1238991742|dbj|GAX79672.1|	1650	1310.43	1	55.5893536121673	0	166	4047	367	1647	1315
g4607.t1	1428	hypothetical protein DM860_001962 [Cuscuta australis]	gi|1408189641|gb|RAL49671.1|	181	87.0409	1	45.6521739130435	3.59633e-16	184	459	72	161	92
g4611.t1	6759	hypothetical protein CEUSTIGMA_g5232.t1 [Chlamydomonas eustigma]	gi|1238993535|dbj|GAX77789.1|	1592	305.449	1	55.2699228791774	6.47704e-80	4591	5751	929	1292	389
g4614.t1	1776	hypothetical protein CEUSTIGMA_g9891.t1 [Chlamydomonas eustigma]	gi|1238988791|dbj|GAX82464.1|	706	509.22	1	45.619335347432	7.02135e-170	4	1764	41	698	662
g4615.t1	933	hypothetical protein CEUSTIGMA_g10689.t1 [Chlamydomonas eustigma]	gi|1238987984|dbj|GAX83263.1|	277	138.658	1	35.6209150326797	2.37203e-35	10	897	2	270	306
g4616.t1	1650	hypothetical protein CEUSTIGMA_g6691.t1 [Chlamydomonas eustigma]	gi|1238992136|dbj|GAX79251.1|	545	199.134	1	62.2641509433962	4.79645e-53	97	732	6	206	212
g4617.t1	534	hypothetical protein CEUSTIGMA_g9404.t1 [Chlamydomonas eustigma]	gi|1238989365|dbj|GAX81976.1|	184	257.299	1	65.7142857142857	6.4501e-85	4	528	6	180	175
g4619.t1	1503	hypothetical protein CEUSTIGMA_g11425.t1 [Chlamydomonas eustigma]	gi|1238987256|dbj|GAX84000.1|	264	160.229	1	35.5212355212355	7.7792e-42	703	1461	19	256	259
g4620.t1	1671	hypothetical protein CEUSTIGMA_g8638.t1 [Chlamydomonas eustigma]	gi|1238990103|dbj|GAX81206.1|	252	123.25	1	34.5762711864407	4.66946e-28	778	1653	1	247	295
g4621.t1	993	magnesium chelatase [Chlorella sorokiniana]	gi|1359825471|gb|PRW60474.1|	318	172.17	1	50.887573964497	1.95292e-47	235	732	9	177	169
g4622.t1	1938	hypothetical protein CEUSTIGMA_g5486.t1 [Chlamydomonas eustigma]	gi|1238993275|dbj|GAX78044.1|	507	152.14	1	40.7725321888412	7.16852e-36	1	630	1	226	233
g4623.t1	1770	hypothetical protein CEUSTIGMA_g8638.t1 [Chlamydomonas eustigma]	gi|1238990103|dbj|GAX81206.1|	252	125.946	1	35.3741496598639	5.6837e-29	904	1764	1	252	294
g4627.t1	1683	hypothetical protein CHLRE_10g419950v5 [Chlamydomonas reinhardtii]	gi|1335042431|gb|PNW77044.1|	576	217.238	1	36.8	2.24007e-59	448	1563	171	540	375
g4628.t1	2679	hypothetical protein CEUSTIGMA_g8168.t1 [Chlamydomonas eustigma]	gi|1238990559|dbj|GAX80733.1|	722	197.978	1	26.2553802008608	1.8809e-49	628	2673	80	720	697
g4629.t1	1212	hypothetical protein CEUSTIGMA_g7653.t1 [Chlamydomonas eustigma]	gi|1238991032|dbj|GAX80215.1|	440	216.468	1	49.1349480968858	3.48515e-62	124	915	37	310	289
g4630.t1	5514	hypothetical protein CEUSTIGMA_g7654.t1 [Chlamydomonas eustigma]	gi|1238991033|dbj|GAX80216.1|	2124	181.8	1	56.8421052631579	6.98976e-42	2176	2715	939	1128	190
g4631.t1	324	hypothetical protein CEUSTIGMA_g5280.t1 [Chlamydomonas eustigma]	gi|1238993584|dbj|GAX77838.1|	315	78.5666	1	49.5652173913044	6.04986e-15	1	318	199	313	115
g4632.t1	342	hypothetical protein GPECTOR_582g639 [Gonium pectorale]	gi|1004132730|gb|KXZ41279.1|	174	132.109	1	57.9439252336449	1.00029e-36	1	321	5	110	107
g4633.t1	711	hypothetical protein VOLCADRAFT_99702 [Volvox carteri f. nagariensis] >gi|300256248|gb|EFJ40519.1| hypothetical protein VOLCADRAFT_99702 [Volvox carteri f. nagariensis]	gi|302853861|ref|XP_002958443.1|	311	129.798	1	56	1.81147e-32	1	375	23	138	125
g4635.t1	279	hypothetical protein CEUSTIGMA_g12079.t1 [Chlamydomonas eustigma]	gi|1238986594|dbj|GAX84658.1|	92	144.05	1	86.0759493670886	6.14468e-43	40	276	14	92	79
g4636.t1	1731	hypothetical protein CEUSTIGMA_g5099.t1 [Chlamydomonas eustigma]	gi|1238993666|dbj|GAX77656.1|	575	957.592	1	81.3708260105448	0	1	1704	1	567	569
g4637.t1	660	hypothetical protein GPECTOR_22g916 [Gonium pectorale]	gi|1004141329|gb|KXZ49322.1|	217	247.284	1	75.2577319587629	8.76576e-80	1	582	1	194	194
g4638.t1	1140	methionine aminopeptidase [Chlamydomonas reinhardtii] >gi|1335047847|gb|PNW82456.1| hypothetical protein CHLRE_06g279750v5 [Chlamydomonas reinhardtii]	gi|159474626|ref|XP_001695426.1|	383	582.793	1	78.0423280423281	0	4	1137	3	379	378
g4640.t1	2787	hypothetical protein CEUSTIGMA_g1463.t1 [Chlamydomonas eustigma]	gi|1238997579|dbj|GAX74013.1|	872	608.986	1	66.0516605166052	0	7	1623	2	527	542
g4642.t1	1035	hypothetical protein CEUSTIGMA_g7961.t1 [Chlamydomonas eustigma]	gi|1238990816|dbj|GAX80523.1|	420	577.785	1	77.7456647398844	0	1	1032	76	420	346
g4643.t1	798	hypothetical protein CEUSTIGMA_g1468.t1 [Chlamydomonas eustigma]	gi|1238997584|dbj|GAX74018.1|	276	356.681	1	88.0184331797235	2.47879e-121	85	735	42	258	217
g4644.t1	1272	hypothetical protein GPECTOR_6g655 [Gonium pectorale]	gi|1004145761|gb|KXZ53738.1|	122	73.1738	1	48.314606741573	4.78047e-12	1	267	30	112	89
g4645.t1	4686	hypothetical protein CEUSTIGMA_g1469.t1 [Chlamydomonas eustigma]	gi|1238997585|dbj|GAX74019.1|	1812	1565.82	1	71.3409290096407	0	1084	4497	346	1455	1141
g4648.t1	1863	hypothetical protein CEUSTIGMA_g1473.t1 [Chlamydomonas eustigma]	gi|1238997589|dbj|GAX74023.1|	684	179.489	1	48.2233502538071	1.76059e-44	1	588	38	215	197
g4649.t1	1923	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	236.884	1	43	1.11957e-67	148	1332	27	414	400
g4650.t1	603	hypothetical protein CEUSTIGMA_g5702.t1 [Chlamydomonas eustigma]	gi|1238993002|dbj|GAX78260.1|	1540	97.0561	1	41.0071942446043	1.0412e-19	82	489	612	746	139
g4653.t1	5592	hypothetical protein CEUSTIGMA_g1564.t1 [Chlamydomonas eustigma]	gi|1238997098|dbj|GAX74115.1|	1321	90.5077	1	41.3533834586466	4.28711e-14	5155	5553	1186	1318	133
g4654.t1	3558	hypothetical protein CEUSTIGMA_g10638.t1 [Chlamydomonas eustigma]	gi|1238988035|dbj|GAX83212.1|	971	194.512	1	42.0382165605096	8.06497e-47	1	912	28	335	314
g4655.t1	1188	hypothetical protein CEUSTIGMA_g10631.t1 [Chlamydomonas eustigma]	gi|1238988028|dbj|GAX83205.1|	411	298.13	1	57.4257425742574	2.13384e-94	1	909	13	315	303
g4657.t1	1095	Pol isoform A [Chlorella sorokiniana]	gi|1359809965|gb|PRW45630.1|	424	162.155	1	49.4318181818182	3.57002e-42	82	609	83	252	176
g4659.t1	861	hypothetical protein CEUSTIGMA_g1266.t1 [Chlamydomonas eustigma]	gi|1238997381|dbj|GAX73815.1|	287	362.844	1	59.7173144876325	2.725e-123	1	846	1	280	283
g4660.t1	2286	hypothetical protein CEUSTIGMA_g1268.t1 [Chlamydomonas eustigma]	gi|1238997383|dbj|GAX73817.1|	738	639.802	1	58.5448392554992	0	28	1749	2	583	591
g4663.t1	1398	hypothetical protein CEUSTIGMA_g9969.t1 [Chlamydomonas eustigma]	gi|1238988740|dbj|GAX82542.1|	485	489.574	1	60.5691056910569	2.88662e-167	1	1389	1	485	492
g4664.t1	903	hypothetical protein CEUSTIGMA_g9967.t1 [Chlamydomonas eustigma]	gi|1238988738|dbj|GAX82540.1|	299	414.461	1	69.4352159468439	3.92818e-143	1	900	10	299	301
g4666.t1	3696	hypothetical protein CEUSTIGMA_g1594.t1 [Chlamydomonas eustigma]	gi|1238997128|dbj|GAX74145.1|	1261	886.715	1	65.1798561151079	0	19	2028	51	686	695
g4667.t1	1755	hypothetical protein CEUSTIGMA_g1536.t1 [Chlamydomonas eustigma]	gi|1238997069|dbj|GAX74086.1|	550	89.3521	1	38.2488479262673	5.60135e-15	151	801	11	217	217
